"Key Id","Label","Series Break"
"PDSIRRA-UBGOTAG30","Reverse Repurchase Agreements: Other - Uncleared Bilateral, General - Term Agreements (more than 30 days)","SBN2022"
"PDSIRRA-UBSO","Reverse Repurchase Agreements: Other - Uncleared Bilateral, Specified - Overnight and Continuing","SBN2022"
"PDSIRRA-UBSOTAL30","Reverse Repurchase Agreements: Other - Uncleared Bilateral, Specified - Term Agreements (less than 30 days)","SBN2022"
"PDSIRRA-UBSOTAG30","Reverse Repurchase Agreements: Other - Uncleared Bilateral, Specified - Term Agreements (more than 30 days)","SBN2022"
"PDSIRRA-CBGUTST","Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, General - Overnight and Continuing","SBN2022"
"PDSIRRA-CBGUTSTTAL30","Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, General - Term Agreements (less than 30 days)","SBN2022"
"PDSIRRA-CBGUTSTTAG30","Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, General - Term Agreements (more than 30 days)","SBN2022"
"PDSIRRA-CBSUTST","Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, Specified - Overnight and Continuing","SBN2022"
"PDSIRRA-CBSUTSTTAL30","Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, Specified - Term Agreements (less than 30 days)","SBN2022"
"PDSIRRA-CBSUTSTTAG30","Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, Specified - Term Agreements (more than 30 days)","SBN2022"
"PDSIRRA-CBSPUTST","Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, Sponsored - Overnight and Continuing","SBN2022"
"PDSIRRA-CBSPUTSTTAL30","Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, Sponsored - Term Agreements (less than 30 days)","SBN2022"
"PDSIRRA-CBSPUTSTTAG30","Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, Sponsored - Term Agreements (more than 30 days)","SBN2022"
"PDSIRRA-GCFUTST","Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - GCF - Overnight and Continuing","SBN2022"
"PDSIRRA-GCFUTSTTAL30","Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - GCF - Term Agreements (less than 30 days)","SBN2022"
"PDSIRRA-GCFUTSTTAG30","Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - GCF - Term Agreements (more than 30 days)","SBN2022"
"PDSIRRA-TRIUTST","Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Triparty (excluding GCF) - Overnight and Continuing","SBN2022"
"PDSIRRA-TRIUTSTTAL30","Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Triparty (excluding GCF) - Term Agreements (less than 30 days)","SBN2022"
"PDSIRRA-TRIUTSTTAG30","Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Triparty (excluding GCF) - Term Agreements (more than 30 days)","SBN2022"
"PDSIRRA-UBGUTST","Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Uncleared Bilateral, General - Overnight and Continuing","SBN2022"
"PDSIRRA-UBGUTSTTAL30","Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Uncleared Bilateral, General - Term Agreements (less than 30 days)","SBN2022"
"PDSIRRA-UBGUTSTTAG30","Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Uncleared Bilateral, General - Term Agreements (more than 30 days)","SBN2022"
"PDSIRRA-UBSUTST","Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Uncleared Bilateral, Specified - Overnight and Continuing","SBN2022"
"PDSIRRA-UBSUTSTTAL30","Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Uncleared Bilateral, Specified - Term Agreements (less than 30 days)","SBN2022"
"PDSIRRA-UBSUTSTTAG30","Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Uncleared Bilateral, Specified - Term Agreements (more than 30 days)","SBN2022"
"PDSIRRA-CBGUTSET","Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, General - Overnight and Continuing","SBN2022"
"PDSIRRA-CBGUTSETTAL30","Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, General - Term Agreements (less than 30 days)","SBN2022"
"PDSIRRA-CBGUTSETTAG30","Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, General - Term Agreements (more than 30 days)","SBN2022"
"PDSIRRA-CBSUTSET","Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, Specified - Overnight and Continuing","SBN2022"
"PDSIRRA-CBSUTSETTAL30","Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, Specified - Term Agreements (less than 30 days)","SBN2022"
"PDSIRRA-CBSUTSETTAG30","Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, Specified - Term Agreements (more than 30 days)","SBN2022"
"PDSIRRA-CBSPUTSET","Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, Sponsored - Overnight and Continuing","SBN2022"
"PDSIRRA-CBSPUTSETTAL30","Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, Sponsored - Term Agreements (less than 30 days)","SBN2022"
"PDSIRRA-CBSPUTSETTAG30","Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, Sponsored - Term Agreements (more than 30 days)","SBN2022"
"PDSIRRA-GCFUTSET","Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - GCF - Overnight and Continuing","SBN2022"
"PDSIRRA-GCFUTSETTAL30","Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - GCF - Term Agreements (less than 30 days)","SBN2022"
"PDSIRRA-GCFUTSETTAG30","Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - GCF - Term Agreements (more than 30 days)","SBN2022"
"PDSIRRA-TRIUTSET","Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Triparty (excluding GCF) - Overnight and Continuing","SBN2022"
"PDSIRRA-TRIUTSETTAL30","Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Triparty (excluding GCF) - Term Agreements (less than 30 days)","SBN2022"
"PDSIRRA-TRIUTSETTAG30","Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Triparty (excluding GCF) - Term Agreements (more than 30 days)","SBN2022"
"PDSIRRA-UBGUTSET","Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Uncleared Bilateral, General - Overnight and Continuing","SBN2022"
"PDSIRRA-UBGUTSETTAL30","Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Uncleared Bilateral, General - Term Agreements (less than 30 days)","SBN2022"
"PDSIRRA-UBGUTSETTAG30","Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Uncleared Bilateral, General - Term Agreements (more than 30 days)","SBN2022"
"PDSIRRA-UBSUTSET","Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Uncleared Bilateral, Specified - Overnight and Continuing","SBN2022"
"PDSIRRA-UBSUTSETTAL30","Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Uncleared Bilateral, Specified - Term Agreements (less than 30 days)","SBN2022"
"PDSIRRA-UBSUTSETTAG30","Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Uncleared Bilateral, Specified - Term Agreements (more than 30 days)","SBN2022"
"PDSIOSB-UTST","TREASURY INFLATION-PROTECTED SECURITIES (TIPS) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: OVERNIGHT AND CONTINUING.","SBN2022"
"PDSIOSB-UTSTTAG30","TREASURY INFLATION-PROTECTED SECURITIES (TIPS) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: TERM AGREEMENTS (30 DAYS OR GREATER)","SBN2022"
"PDSIOSB-UTSTTAL30","TREASURY INFLATION-PROTECTED SECURITIES (TIPS) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: TERM AGREEMENTS (LESS THAN 30 DAYS)","SBN2022"
"PDSOOS-UTST","TREASURY INFLATION-PROTECTED SECURITIES (TIPS) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: OVERNIGHT AND CONTINUING.","SBN2022"
"PDSOOS-UTSTTAG30","TREASURY INFLATION-PROTECTED SECURITIES (TIPS) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: TERM AGREEMENTS (30 DAYS OR GREATER)","SBN2022"
"PDSOOS-UTSTTAL30","TREASURY INFLATION-PROTECTED SECURITIES (TIPS) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: TERM AGREEMENTS (LESS THAN 30 DAYS)","SBN2022"
"PDSIOSB-UTSET","U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: OVERNIGHT AND CONTINUING.","SBN2022"
"PDSIOSB-UTSETTAG30","U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: TERM AGREEMENTS (30 DAYS OR GREATER)","SBN2022"
"PDSIOSB-UTSETTA30","U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: TERM AGREEMENTS (LESS THAN 30 DAYS)","SBN2022"
"PDSOOS-UTSET","U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: OVERNIGHT AND CONTINUING.","SBN2022"
"PDSOOS-UTSETTAG30","U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: TERM AGREEMENTS (30 DAYS OR GREATER)","SBN2022"
"PDSOOS-UTSETTAL30","U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: TERM AGREEMENTS (LESS THAN 30 DAYS)","SBN2022"
"PDSIOSB-ABSC","Total - ASSET-BACKED SECURITIES OTHER FINANCING ACTIVITY SECURITIES BORROWED - DEALER FINANCING OVERNIGHT AND CONTINUING. - Change From Previous Week","SBN2022"
"PDSIOSB-CDC","Total - CORPORATE DEBT OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: OVERNIGHT AND CONTINUING. - Change From Previous Week","SBN2022"
"PDSIOSB-EC","Total - EQUITIES OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: OVERNIGHT AND CONTINUING. - Change From Previous Week","SBN2022"
"PDSIOSB-FGCMTOTC","Total - Other Financing Activity, Securities Borrowed: Federal Agency and GSE CMBS - Overnight and Continuing - Change From Previous Week","SBN2022"
"PDSIOSB-FGEMC","Total - FEDERAL AGENCY AND GSE SECURITIES (EXCLUDING MBS) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: OVERNIGHT AND CONTINUING. - Change From Previous Week","SBN2022"
"PDSIOSB-FGMC","Total - Other Financing Activity, Securities Borrowed: Federal Agency and GSE Residential MBS - Overnight and Continuing - Change From Previous Week","SBN2022"
"PDSIOSB-OC","Total - OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: OVERNIGHT AND CONTINUING. - Change From Previous Week","SBN2022"
"PDSIOSB-UTSETC","Total - U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: OVERNIGHT AND CONTINUING. - Change From Previous Week","SBN2022"
"PDSIOSB-UTSTC","Total - TREASURY INFLATION-PROTECTED SECURITIES (TIPS) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: OVERNIGHT AND CONTINUING. - Change From Previous Week","SBN2022"
"PDSIRRA-ABSC","Total - Reverse Repurchase Agreements: Asset-backed securities - Triparty (excluding GCF) - Term Agreements (more than 30 days) - Change From Previous Week","SBN2022"
"PDSIRRA-CDC","Total - Reverse Repurchase Agreements: Corporate Debt - Triparty (excluding GCF) - Term Agreements (more than 30 days) - Change From Previous Week","SBN2022"
"PDSIRRA-EC","Total - Reverse Repurchase Agreements: Equities - Triparty (excluding GCF) - Term Agreements (more than 30 days) - Change From Previous Week","SBN2022"
"PDSIRRA-FGCMTOTC","Total - Reverse Repurchase Agreements: Federal Agency and GSE CMBS - Triparty (excluding GCF) - Term Agreements (more than 30 days) - Change From Previous Week","SBN2022"
"PDSIRRA-FGEMC","Total - Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - Triparty (excluding GCF) - Term Agreements (more than 30 days) - Change From Previous Week","SBN2022"
"PDSIRRA-FGMC","Total - Reverse Repurchase Agreements: Federal Agency and GSE Residential MBS - Triparty (excluding GCF) - Term Agreements (more than 30 days) - Change From Previous Week","SBN2022"
"PDSIRRA-OC","Total - Reverse Repurchase Agreements: Other - Triparty (excluding GCF) - Term Agreements (more than 30 days) - Change From Previous Week","SBN2022"
"PDSIRRA-UTSETC","Total - Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Triparty (excluding GCF) - Term Agreements (more than 30 days) - Change From Previous Week","SBN2022"
"PDSIRRA-UTSTC","Total - Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Triparty (excluding GCF) - Term Agreements (more than 30 days) - Change From Previous Week","SBN2022"
"PDSOOS-ABSC","Total - ASSET-BACKED SECURITIES OTHER FINANCING ACTIVITY SECURITIES LENT - DEALER FINANCING OVERNIGHT AND CONTINUING. - Change From Previous Week","SBN2022"
"PDSOOS-CDC","Total - CORPORATE DEBT OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: OVERNIGHT AND CONTINUING. - Change From Previous Week","SBN2022"
"PDSOOS-EC","Total - EQUITIES OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: OVERNIGHT AND CONTINUING. - Change From Previous Week","SBN2022"
"PDSOOS-FGCMC","Total - Other Financing Activity, Securities Lent: Federal Agency and GSE CMBS - Overnight and Continuing  - Change From Previous Week","SBN2022"
"PDSOOS-FGEMC","Total - FEDERAL AGENCY AND GSE SECURITIES (EXCLUDING MBS) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: OVERNIGHT AND CONTINUING. - Change From Previous Week","SBN2022"
"PDSOOS-FGMC","Total - Other Financing Activity, Securities Lent: Federal Agency and GSE Residential MBS - Overnight and Continuing - Change From Previous Week","SBN2022"
"PDSOOS-OC","Total - OTHER OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: OVERNIGHT AND CONTINUING. - Change From Previous Week","SBN2022"
"PDSOOS-UTSETC","Total - U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: OVERNIGHT AND CONTINUING. - Change From Previous Week","SBN2022"
"PDSOOS-UTSTC","Total - TREASURY INFLATION-PROTECTED SECURITIES (TIPS) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: OVERNIGHT AND CONTINUING. - Change From Previous Week","SBN2022"
"PDSORA-ABSC","Total - Repurchase Agreements: Asset-backed securities - Triparty (excluding GCF) - Term Agreements (more than 30 days) - Change From Previous Week","SBN2022"
"PDSORA-CDC","Total - Repurchase Agreements: Corporate Debt - Triparty (excluding GCF) - Term Agreements (more than 30 days) - Change From Previous Week","SBN2022"
"PDSORA-EC","Total - Repurchase Agreements: Equities - Triparty (excluding GCF) - Term Agreements (more than 30 days) - Change From Previous Week","SBN2022"
"PDSORA-FGCMC","Total - Repurchase Agreements: Federal Agency and GSE CMBS - Triparty (excluding GCF) - Term Agreements (more than 30 days) - Change From Previous Week","SBN2022"
"PDSORA-FGEMC","Total - Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - Triparty (excluding GCF) - Term Agreements (more than 30 days) - Change From Previous Week","SBN2022"
"PDSORA-FGMC","Total - Repurchase Agreements: Federal Agency and GSE Residential MBS - Triparty (excluding GCF) - Term Agreements (more than 30 days) - Change From Previous Week","SBN2022"
"PDSORA-OC","Total - Repurchase Agreements: Other - Triparty (excluding GCF) - Term Agreements (more than 30 days) - Change From Previous Week","SBN2022"
"PDSORA-UTSETC","Total - Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Triparty (excluding GCF) - Term Agreements (more than 30 days) - Change From Previous Week","SBN2022"
"PDSORA-UTSTC","Total - Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Triparty (excluding GCF) - Term Agreements (more than 30 days) - Change From Previous Week","SBN2022"
"PDFRN2COT-WIB","CUMULATIVE OUTRIGHT TRANSACTIONS WITH INTERDEALER BROKER","SBN2022"
"PDSI10COT-WIB","CUMULATIVE OUTRIGHT TRANSACTIONS WITH INTERDEALER BROKER","SBN2022"
"PDSI20COT-WIB","CUMULATIVE OUTRIGHT TRANSACTIONS WITH INTERDEALER BROKER","SBN2022"
"PDSI2COT-WIB","CUMULATIVE OUTRIGHT TRANSACTIONS WITH INTERDEALER BROKER","SBN2022"
"PDSI30COT-WIB","CUMULATIVE OUTRIGHT TRANSACTIONS WITH INTERDEALER BROKER","SBN2022"
"PDSI3COT-WIB","CUMULATIVE OUTRIGHT TRANSACTIONS WITH INTERDEALER BROKER","SBN2022"
"PDSI5COT-WIB","CUMULATIVE OUTRIGHT TRANSACTIONS WITH INTERDEALER BROKER","SBN2022"
"PDSI7COT-WIB","CUMULATIVE OUTRIGHT TRANSACTIONS WITH INTERDEALER BROKER","SBN2022"
"PDST10COT-WIB","CUMULATIVE OUTRIGHT TRANSACTIONS WITH INTERDEALER BROKER","SBN2022"
"PDST30COT-WIB","CUMULATIVE OUTRIGHT TRANSACTIONS WITH INTERDEALER BROKER","SBN2022"
"PDST5COT-WIB","CUMULATIVE OUTRIGHT TRANSACTIONS WITH INTERDEALER BROKER","SBN2022"
"PDFRN2COT-WO","CUMULATIVE OUTRIGHT TRANSACTIONS WITH OTHERS","SBN2022"
